time,infected STD
4.495,1.4837789592793131
4.5,1.4716996976285621
4.505,1.4716996976285621
4.51,1.4716996976285621
4.515,1.4716996976285621
4.52,1.4716996976285621
4.525,1.4730919862656229
4.53,1.4824304368165133
4.535,1.4517231140957978
4.54,1.4517231140957978
4.545,1.4517231140957978
4.55,1.4517231140957978
4.555,1.4126570709128243
4.56,1.4126570709128243
4.565,1.4126570709128243
4.57,1.3992497989994483
4.575,1.4000000000000001
4.58,1.379710114480574
4.585,1.3729894391436521
4.59,1.3729894391436521
4.595,1.3729894391436521
4.6,1.3729894391436521
4.605,1.3729894391436521
4.61,1.3595587519485872
4.615,1.3524422353653411
4.62,1.3378714437493615
4.625,1.3378714437493615
4.63,1.3378714437493615
4.635,1.3228756555322954
4.64,1.3228756555322954
4.645,1.299846144741754
4.65,1.299846144741754
4.655,1.3227244611029165
4.66,1.3227244611029165
4.665,1.3227244611029165
4.67,1.3062924634246345
4.675,1.2820296408429877
4.68,1.2806248474865698
4.685,1.2806248474865698
4.69,1.287594656714604
4.695,1.2631706139710506
4.7,1.2631706139710506
4.705,1.2631706139710506
4.71,1.2631706139710506
4.715,1.2462343278854104
4.72,1.2462343278854104
4.725,1.2462343278854104
4.73,1.2462343278854104
4.735,1.2462343278854104
4.74,1.2531560158256438
4.745,1.2531560158256438
4.75,1.243985530462473
4.755,1.243985530462473
4.76,1.2427389106324789
4.765,1.2427389106324789
4.77,1.2333288288206032
4.775,1.2333288288206032
4.78,1.2319090875547598
4.785,1.236931687685298
4.79,1.2271511724314983
4.795,1.2253978945632313
4.8,1.2253978945632313
4.805,1.2253978945632313
4.81,1.2253978945632313
4.815,1.2253978945632313
4.82,1.2253978945632313
4.825,1.2253978945632313
4.83,1.2235603785674
4.835,1.2235603785674
4.84,1.2235603785674
4.845,1.2216382443260363
4.85,1.2278029157808674
4.855,1.2278029157808674
4.86,1.2278029157808674
4.865,1.2071039723238424
4.87,1.1401754250991378
4.875,1.1401754250991378
4.88,1.1401754250991378
4.885,1.1401754250991378
4.89,1.1401754250991378
4.895,1.1401754250991378
4.9,1.1462547709824373
4.905,1.1462547709824373
4.91,1.1318568814121326
4.915,1.1318568814121326
4.92,1.1318568814121326
4.925,1.1288932633336066
4.93,1.0988630487917956
4.935,1.0988630487917956
4.94,1.1047171583713176
4.945,1.1047171583713176
4.95,1.1047171583713176
4.955,1.1047171583713176
4.96,1.0830974102083342
4.965,1.0796295661012625
4.97,1.0796295661012625
4.975,1.0796295661012625
4.98,1.0796295661012625
4.985,1.0796295661012625
4.99,1.0853110153315504
4.995,1.0816653826391964
5.0,1.0816653826391964
5.005,1.0871522432483873
