time,recovered STD
5.025,7.712704548802292
5.03,7.712704548802292
5.035,7.69634409333538
5.04,7.71037537378816
5.045,7.699298719053886
5.05,7.683380039676226
5.055,7.711657196197135
5.06,7.710623485078416
5.065,7.705039048593785
5.07,7.7232941141485885
5.075,7.71646557714701
5.08,7.722083040145528
5.085,7.733731755483043
5.09,7.71189148478781
5.095,7.699243502803631
5.1,7.687846675258625
5.105,7.67436972562007
5.11,7.60911346452506
5.115,7.60911346452506
5.12,7.61981909940537
5.125,7.592739762333664
5.13,7.639794345853416
5.135,7.615117173445843
5.14,7.619484340104504
5.145,7.624378730468062
5.15,7.627333365137511
5.155,7.60905759383222
5.16,7.608079790291407
5.165,7.5937475329522455
5.17,7.5937475329522455
5.175,7.564186669447106
5.18,7.552009063620987
5.185,7.542475463996335
5.19,7.542475463996335
5.195,7.5492783617781285
5.2,7.549236126674725
5.205,7.540911197867449
5.21,7.5420949966903
5.215,7.54608190451722
5.22,7.528893577084077
5.225,7.4782996368561925
5.23,7.45851886547873
5.235,7.45851886547873
5.24,7.459544769112769
5.245,7.445340554463698
5.25,7.433054034066702
5.255,7.434011969108592
5.26,7.431724158391182
5.265,7.444626777074249
5.27,7.4383854473639754
5.275,7.4383854473639754
5.28,7.444755262054814
5.285,7.431709857359538
5.29,7.431910069298334
5.295,7.436299075970828
5.3,7.443941486390159
5.305,7.435570137039491
5.31,7.429135223209758
5.315,7.436670664398831
5.32,7.447524288331989
5.325,7.4513906384374815
5.33,7.45157605868158
5.335,7.435398611611273
5.34,7.448708660421145
5.345,7.434255007620705
5.35,7.447096155689711
5.355,7.445026500843163
5.36,7.405707972569631
5.365,7.405707972569631
5.37,7.401846477640766
5.375,7.409165818300577
5.38,7.359554021246553
5.385,7.355509357507853
5.39,7.355509357507853
5.395,7.326162286085816
5.4,7.253894252462697
5.405,7.253894252462697
5.41,7.253894252462697
5.415,7.260616226324795
5.42,7.2619042599520665
5.425,7.23758332541949
5.43,7.237054659496664
5.435,7.212134175874372
5.44,7.166883963153826
5.445,7.120868634774898
5.45,7.131711085550123
5.455,7.115000567443103
5.46,7.105000267572879
5.465,7.106959580712351
5.47,7.106959580712351
5.475,7.06797086420957
5.48,7.077873323634595
5.485,7.04450423063664
5.49,7.0042271978856006
5.495,7.005031366734328
5.5,7.005031366734328
5.505,6.997760144508252
5.51,6.993369466490767
5.515,6.963793523356679
5.52,6.973371454927701
5.525,6.978490555149681
5.53,6.930243199524014
5.535,6.908555032636179
5.54,6.918147989285713
5.545,6.8850390235053744
5.55,6.872740548920731
5.555,6.869368532901111
5.56,6.857925371239594
5.565,6.869384004643518
5.57,6.872585905492715
5.575,6.804358009086918
5.58,6.78561995048688
5.585,6.804404867668156
5.59,6.8046703935333674
5.595,6.770221694756579
5.6,6.770221694756579
5.605,6.7765294876595785
5.61,6.773878419688618
5.615,6.784695787467021
5.62,6.784695787467021
5.625,6.789409269073266
5.63,6.803327038645944
5.635,6.803327038645944
5.64,6.817372293704234
5.645,6.808293005648326
5.65,6.788501278002783
5.655,6.754867007725673
5.66,6.748554715902794
5.665,6.74217346003839
5.67,6.738783424372637
5.675,6.723072393822904
5.68,6.720558383392662
5.685,6.727639478881604
5.69,6.730056092720147
5.695,6.73316640310354
5.7,6.735391682445261
5.705,6.753891427967092
5.71,6.756455956973498
5.715,6.756455956973498
5.72,6.753907164242605
5.725,6.719150759389905
5.73,6.706294522756503
5.735,6.672739643670803
5.74,6.672739643670803
5.745,6.672118435478161
