time,recovered lower
5.08,78.18513345469982
5.085,78.20441257441385
5.09,78.25718068016064
5.095,78.30075649719637
5.1,78.32246260309189
5.105,78.35655810943148
5.11,78.48367004062958
5.115,78.48367004062958
5.12,78.52451079750185
5.125,78.5825179696251
5.13,78.59731905620843
5.135,78.65292406366757
5.14,78.6588661753594
5.145,78.6848996200474
5.15,78.69225426372846
5.155,78.74145787008531
5.16,78.76305423032714
5.165,78.81862360106837
5.17,78.81862360106837
5.175,78.88942157797557
5.18,78.92221774050273
5.185,78.97298845352944
5.19,78.97298845352944
5.195,78.97649483409816
5.2,78.98684634755207
5.205,79.0157898330604
5.21,79.03522459093857
5.215,79.04154696146216
5.22,79.11028168064789
5.225,79.21242201262834
5.23,79.29405845410889
5.235,79.29405845410889
5.24,79.30334182882538
5.245,79.32785532182496
5.25,79.37106967727351
5.255,79.38042102058212
5.26,79.40332738800058
5.265,79.41104332601853
5.27,79.45852176913087
5.275,79.45852176913087
5.28,79.46246123279055
5.285,79.48581591583634
5.29,79.50623426059856
5.295,79.54308236732814
5.3,79.54574923525932
5.305,79.59535769801205
5.31,79.63272044689334
5.315,79.63549428405477
5.32,79.64525921682265
5.325,79.66201142341818
5.33,79.72368167327718
5.335,79.75016839869801
5.34,79.75747690658916
5.345,79.79254911609064
5.35,79.79001724637214
5.355,79.81270545791972
5.36,79.8829518212448
5.365,79.8829518212448
5.37,79.95897826462728
5.375,79.9722774806685
5.38,80.0734356694751
5.385,80.09809888991482
5.39,80.09809888991482
5.395,80.16868307473892
5.4,80.29249750011462
5.405,80.29249750011462
5.41,80.29249750011462
5.415,80.32701263965458
5.42,80.33603388437784
5.425,80.37066409726091
5.43,80.4021205982353
5.435,80.45796891690914
5.44,80.53414696468123
5.445,80.62139940646222
5.45,80.63117551238803
5.455,80.66850458719607
5.46,80.70943272211784
5.465,80.7280919656794
5.47,80.7280919656794
5.475,80.81862707393476
5.48,80.83965244956129
5.485,80.89364009926027
5.49,80.94422641036182
5.495,80.95373151986361
5.5,80.95373151986361
5.505,80.98162129879071
5.51,81.00663053350924
5.515,81.05682503334435
5.52,81.05755638012384
5.525,81.06274655825239
5.53,81.12130319222857
5.535,81.15330063746693
5.54,81.15401695916789
5.545,81.20774448164927
5.55,81.24066151293493
5.555,81.2646520856556
5.56,81.31733236071918
5.565,81.32649228401627
5.57,81.36452749656914
5.575,81.4636832280265
5.58,81.51334912167808
5.585,81.51518276119782
5.59,81.52522651368312
5.595,81.58029376916096
5.6,81.58029376916096
5.605,81.58429525460846
5.61,81.60756487928046
5.615,81.60705678985258
5.62,81.60705678985258
5.625,81.61265258659684
5.63,81.61935337372519
5.635,81.61935337372519
5.64,81.66716378876998
5.645,81.70717091187745
5.65,81.74758119622402
5.655,81.80183402320216
5.66,81.82876487172607
5.665,81.85576468429151
